CandidateId,len,year_median,year_last
19250328,1,1998,1998
19250478,1,2010,2010
19251973,1,2021,2021
19266912,1,1995,1995
19278582,1,2001,2001
19278583,1,2018,2018
19279167,1,2008,2008
19279245,1,1989,1989
19279429,1,2001,2001
19285724,1,1992,1992
19285731,1,2000,2000
19286126,1,2003,2003
19287190,2,2010,2010
19288799,1,1990,1990
19289628,1,2000,2000
19291284,1,2019,2019
19306508,1,2016,2016
19307746,1,1995,1995
19307931,2,2014,2014
19308276,2,1999,1999
19308278,1,2010,2010
19308281,1,2008,2008
19311393,1,1980,1980
19311401,1,2013,2013
19311409,1,2024,2024
19312598,1,1996,1996
19312872,1,1991,1991
19313272,1,2007,2007
19313435,1,2020,2020
19317458,1,2002,2002
19320702,1,2004,2004
19322385,1,1995,1995
19330097,1,2018,2018
19338432,2,2018,2018
19338500,1,2016,2016
19338858,1,2007,2007
19339021,1,2009,2009
19339667,1,1998,1998
19341003,1,1998,1998
19365146,1,2018,2018
19365267,1,2001,2001
19365311,1,2011,2011
19365365,2,2018,2012
19367407,1,2017,2017
19367563,1,2018,2018
19374482,2,2006,2006
19392642,1,2015,2015
19420845,1,2018,2018
19421040,1,2020,2020
19421633,3,2018,2015
19421892,1,2000,2000
19422640,2,1989,1989
19426349,1,2012,2012
19428200,2,2018,2018
19430437,1,2003,2003
19430492,2,2009,2009
19430657,1,2003,2003
19430818,1,2005,2005
19430840,1,1990,1990
19430850,1,1989,1989
19462965,4,2011,2006
19465479,1,2014,2014
19467442,1,2020,2020
19474100,1,2021,2021
19474597,1,1987,1987
19475013,1,1989,1989
19475763,2,2024,2024
19476387,1,2021,2021
19476797,2,2019,2013
19479284,1,2012,2012
19479377,1,2011,2011
19479629,1,2009,2009
19482682,1,2025,2025
19496447,1,2017,2017
19498336,1,2016,2016
19500624,1,2009,2009
19504189,1,2021,2021
19505788,1,1994,1994
19517532,1,-1,-1
19533178,3,1993,2005
19533204,2,2000,1999
19533207,2,2002,2002
19533224,4,2010,2005
19534380,1,2006,2006
19534385,2,2002,2002
19534656,4,1989,1983
19534658,3,2001,2010
19534701,1,2014,2014
19534811,10,2003,2014
19534829,3,2016,2019
19534831,1,2016,2016
19534858,3,2000,2000
19534861,1,2011,2011
19534862,2,2006,2006
19534872,5,2011,2012
19534920,1,2004,2004
19534953,2,2000,2000
19534996,2,2018,2018
19535030,3,2020,2020
19535034,6,2005,2014
19535145,2,2019,2019
19535215,1,2004,2004
19535217,1,2006,2006
19535219,1,2012,2012
19535234,1,1990,1990
19535354,5,2009,2004
19535435,2,2010,2010
19535456,2,2016,2016
19535457,3,1997,1997
19535476,1,1996,1996
19535524,1,2001,2001
19535526,1,1995,1995
19535564,1,2007,2007
19535584,1,2014,2014
19535585,4,2007,2007
19535586,5,2001,2001
19535590,1,2011,2011
19535591,1,2012,2012
19535845,1,2009,2009
19535852,6,2004,2017
19539624,5,1998,1998
19539633,2,2017,2010
19539634,6,1993,1994
19539650,2,2001,1997
19539686,1,2014,2014
19539687,2,2014,2014
19539689,2,2012,2015
19539695,2,2018,2018
19539697,6,1993,2002
19539700,2,2007,2007
19539701,1,1990,1990
19539703,1,2000,2000
19539716,4,2000,1999
19539781,2,2016,2016
19539851,1,2017,2017
19539852,2,2018,2014
19539855,1,1997,1997
19539856,1,2019,2019
19539858,1,2009,2009
19539861,2,2004,2013
19539881,2,2017,2017
19539917,1,2005,2005
19539925,1,2014,2014
19539926,2,2012,2012
19539927,1,2007,2007
19539928,1,2000,2000
19539962,7,2015,2008
19539987,4,2006,2015
19539990,2,2004,2020
19539993,1,2001,2001
19539994,2,1995,1995
19539997,1,2003,2003
19539998,1,2005,2005
19539999,1,2011,2011
19540002,2,2009,2009
19540003,2,2012,2005
19540015,1,2002,2002
19540016,3,2019,2004
19540017,2,2004,2004
19540019,1,2004,2004
19540022,3,2004,2004
19540040,2,2019,2019
19540046,1,2009,2009
19540070,1,2011,2011
19540071,2,2000,2000
19540072,1,2004,2004
19540183,2,2008,2008
19540184,1,2008,2008
19540185,1,2001,2001
19540187,2,2009,2007
19540189,1,2012,2012
19540190,4,2001,2012
19540191,4,2011,2005
19540239,1,2016,2016
19540240,3,2012,2012
19540241,3,2000,2000
19540242,1,2011,2011
19540243,1,2012,2012
19540259,1,2002,2002
19540260,2,2003,2003
19540262,1,2005,2005
19540264,1,2008,2008
19540266,1,2013,2013
19540268,1,2004,2004
19540271,1,2012,2012
19540273,1,2005,2005
19540276,4,2016,2015
19540277,1,2011,2011
19540278,4,2008,2006
19540279,1,2006,2006
19540280,1,2005,2005
19540281,1,2013,2013
19540283,1,2011,2011
19540285,1,2008,2008
19540286,1,2013,2013
19540288,1,2008,2008
19540294,5,2007,2010
19540295,2,2017,2017
19540297,1,1999,1999
19540300,1,1998,1998
19540307,2,2008,2008
19540328,8,2010,2010
19540331,1,2021,2021
19540333,1,2005,2005
19540334,1,1998,1998
19540335,1,1999,1999
19540337,1,1995,1995
19540339,1,1994,1994
19540340,1,2005,2005
19540341,1,2013,2013
19540342,2,2016,2009
19540347,3,2019,2019
19540350,2,2002,2002
19540351,1,2008,2008
19540352,1,2007,2007
19540360,1,2003,2003
19540361,1,2002,2002
19540362,1,2006,2006
19540383,1,1997,1997
19540400,3,2006,2006
19540426,1,2006,2006
19540427,1,2006,2006
19540435,1,2009,2009
19540436,3,2016,2016
19540442,1,2009,2009
19540443,1,2000,2000
19540447,1,2007,2007
19540449,1,2012,2012
19540453,1,1999,1999
19540458,1,2005,2005
19540462,1,2011,2011
19540480,1,2009,2009
19540487,1,2003,2003
19540494,2,2018,2018
19540495,3,2017,2013
19540496,1,2009,2009
19540497,1,2010,2010
19540500,1,2011,2011
19540501,1,2007,2007
19540503,4,2016,2015
19540576,4,2016,2013
19540589,1,2021,2021
19540595,5,2019,1997
19540612,1,2009,2009
19540615,1,2016,2016
19540619,1,2010,2010
19540620,1,2010,2010
19540625,4,2008,2008
19540626,2,2010,2010
19540630,2,2002,2002
19540648,4,2009,2005
19540649,1,2017,2017
19540652,1,2006,2006
19540655,1,2021,2021
19540671,1,2008,2008
19540745,1,2000,2000
19540747,1,2000,2000
19540748,1,2002,2002
19540750,2,1999,1999
19540757,1,2004,2004
19540758,5,2011,2005
19540759,1,2013,2013
19540772,2,2008,2018
19540776,1,2007,2007
19540777,1,2016,2016
19540778,1,2010,2010
19540781,1,2010,2010
19540784,1,2006,2006
19540786,3,2004,2005
19540818,1,2007,2007
19540830,3,1996,1996
19540835,3,1993,1995
19540845,2,2010,2004
19540846,1,2004,2004
19540855,3,2002,2002
19540857,1,2007,2007
19540858,1,1996,1996
19540860,2,2010,2010
19540861,2,2004,2004
19540879,1,2010,2010
19540881,1,2008,2008
19540891,1,2011,2011
19540892,1,1996,1996
19540893,1,2010,2010
19540895,2,1994,2004
19540897,3,1997,1997
19540898,1,1994,1994
19540899,1,2003,2003
19540900,4,2015,2006
19540901,2,2013,2013
19540902,1,1997,1997
19540903,1,2009,2009
19540909,1,2002,2002
19540910,2,1999,1999
19540914,2,2020,2020
19540920,6,2006,2007
19540926,2,2006,2006
19540932,1,2002,2002
19540939,2,2011,2014
19540946,2,2003,2020
19540947,1,1998,1998
19540948,2,2008,2001
19540951,1,1997,1997
19540952,2,1994,1994
19540953,1,1996,1996
19540955,1,2001,2001
19540956,2,2013,2013
19540958,1,1994,1994
19540962,1,2003,2003
19540965,2,2001,2003
19540967,2,2000,2000
19540968,1,1996,1996
19540971,1,2015,2015
19540972,1,2017,2017
19540974,1,2018,2018
19540977,2,2001,2001
19540988,2,2008,2008
19540989,1,2006,2006
19540997,2,2020,2020
19540998,1,2012,2012
19540999,3,2008,2020
19541040,1,2003,2003
19541068,3,1998,2012
19541152,2,2012,2012
19541182,2,2018,2018
19541184,4,2005,2002
19541208,1,2003,2003
19541216,2,2007,2007
19541228,1,1993,1993
19541229,5,2016,2016
19541233,1,1996,1996
19541234,2,2010,2010
19541235,1,2000,2000
19541236,1,1996,1996
19541238,1,2006,2006
19541240,3,1996,2000
19541244,2,2014,2014
19541250,1,2009,2009
19541258,1,2011,2011
19541279,1,2000,2000
19541280,4,2010,2010
19541297,2,2013,2013
19541314,3,2010,2006
19541316,1,2003,2003
19541317,2,2005,2014
19541378,3,2008,2008
19541386,1,2013,2013
19541393,1,2008,2008
19541410,1,2014,2014
19541412,1,2005,2005
19541417,3,2016,2016
19541420,3,2008,2020
19541436,1,2000,2000
19541443,2,2002,2002
19541484,1,2014,2014
19541485,1,2009,2009
19541487,1,2010,2010
19541488,1,2005,2005
19541511,1,2007,2007
19541516,1,2011,2011
19541517,2,2000,2000
19541529,2,2013,2013
19541538,1,2003,2003
19541543,1,2005,2005
19541546,1,2008,2008
19541548,2,2017,2014
19541549,2,1999,1999
19541787,1,2003,2003
19541797,1,2010,2010
19541801,5,2009,2018
19542089,3,1994,1994
19544316,2,2003,2003
19544375,5,2014,1998
19544376,1,2013,2013
19544382,1,2000,2000
19544728,1,2006,2006
19546202,2,2007,2007
19546375,1,2012,2012
19546377,1,1997,1997
19546408,1,2019,2019
19546418,2,2013,2006
19546423,1,2016,2016
19546424,1,2007,2007
19546458,2,2012,2020
19546459,1,1988,1988
19546461,3,2002,2017
19546478,1,2015,2015
19546511,3,2011,2014
19546596,1,2008,2008
19546597,1,2015,2015
19546598,6,2016,2014
19546648,2,2010,2010
19546649,9,2021,2021
19546651,1,1991,1991
19546654,3,2009,2013
19546659,3,2014,2020
19546713,1,2001,2001
19546722,2,2008,2002
19546740,1,2004,2004
19546742,2,2010,2010
19546758,2,2005,2005
19546779,1,1995,1995
19546783,2,2009,1995
19546875,1,2000,2000
19546891,2,2008,1997
19547196,1,1999,1999
19547207,2,2012,2005
19547208,4,2016,2008
19547209,1,2018,2018
19547210,1,1997,1997
19547218,1,2016,2016
19547321,2,2012,2006
19547322,2,2011,2003
19547355,1,2015,2015
19547361,2,2000,2003
19547382,2,2009,2009
19547508,3,2014,2014
19547510,5,2020,1995
19547543,1,2012,2012
19547708,2,2016,2016
19547720,1,2018,2018
19547731,2,2002,2002
19547732,2,2017,2010
19547751,3,2002,2002
19547759,2,2001,2001
19547825,15,2005,2007
19547826,2,1994,1994
19547827,2,2016,2016
19547892,1,1999,1999
19547940,1,2003,2003
19547987,1,1998,1998
19547993,4,2012,2012
19548055,1,2006,2006
19548099,1,1999,1999
19548109,1,1995,1995
19548126,6,2009,2009
19548127,2,2010,2010
19548170,1,2001,2001
19548234,2,2017,2017
19548293,1,2011,2011
19548306,2,2009,2009
19548325,1,2015,2015
19548332,4,2011,2003
19548333,1,1996,1996
19548340,1,2007,2007
19548341,3,2000,2000
19548354,2,2008,1996
19548441,1,2014,2014
19548651,1,1995,1995
19548654,6,1995,1987
19548775,1,2003,2003
19548778,5,2008,2001
19548783,1,2020,2020
19548809,2,1994,1994
19548811,1,2007,2007
19548823,1,1996,1996
19549438,1,1999,1999
19553499,1,2019,2019
19574852,1,2014,2014
19707805,1,2017,2017
19707992,1,1993,1993
19710311,1,1998,1998
19711470,1,2021,2021
19712500,1,2000,2000
19715937,1,2023,2023
19720315,2,2001,2001
19721557,1,2012,2012
19722436,2,2020,2020
19723655,1,1990,1990
19724412,1,2001,2001
19730773,1,2007,2007
19733823,1,2022,2022
19733963,1,2017,2017
19734128,1,1988,1988
19734453,1,1988,1988
19735949,1,1994,1994
19740834,1,2009,2009
19742218,2,2017,2019
19745382,1,2003,2003
19750836,1,1993,1993
19751472,1,1997,1997
19751499,1,2008,2008
19751507,2,2001,2004
19754155,1,2004,2004
19754737,1,2009,2009
19755378,1,1987,1987
19755520,1,1985,1985
19759498,1,2022,2022
19760499,1,1982,1982
19766089,1,2006,2006
19766187,1,1988,1988
19768185,1,2018,2018
19769747,1,1992,1992
19769850,1,1986,1986
19774648,2,1993,2015
19778781,1,2003,2003
19779953,1,2016,2016
19781524,1,1995,1995
19782702,2,2005,2005
19804419,1,2019,2019
19809411,1,2011,2011
19809448,1,1996,1996
19809536,1,2017,2017
19809604,1,2013,2013
19809641,1,2017,2017
19813117,1,2011,2011
19815000,1,2011,2011
19816024,1,2012,2012
19822647,1,1998,1998
19822658,1,2009,2009
19823715,1,2024,2024
19824274,1,2010,2010
19826229,2,2001,2005
19833609,1,2004,2004
19834164,1,2016,2016
19834566,1,1997,1997
19834901,1,2000,2000
19846114,1,2017,2017
19846294,2,2018,2020
19852891,1,2012,2012
19862505,1,2012,2012
19862565,1,1989,1989
19864330,1,2007,2007
19864393,1,2005,2005
19864426,2,2012,2015
19864538,2,2010,2014
19865402,1,2017,2017
19865406,1,2008,2008
19865501,1,2001,2001
19865558,2,2008,2012
19865788,1,2010,2010
19865802,1,2004,2004
19866330,1,2002,2002
19866344,1,2005,2005
19866441,1,1986,1986
19866481,1,1987,1987
19866501,1,1994,1994
19866519,1,1999,1999
19866558,2,2025,2025
19866771,1,2009,2009
19866925,1,1977,1977
19867021,1,2003,2003
19867169,3,1994,2013
19867265,1,2018,2018
19867308,1,2015,2015
19867551,1,1986,1986
19867592,1,2024,2024
19867623,1,2011,2011
19874145,1,2007,2007
19893482,1,2005,2005
19893777,1,1994,1994
19893801,1,2015,2015
19906634,1,2006,2006
19906656,1,2018,2018
19908737,1,2017,2017
19920974,1,1991,1991
19920980,1,2015,2015
19921224,1,1988,1988
19926966,2,2004,1999
19927189,1,2019,2019
19927511,1,1994,1994
19931485,1,2008,2008
19931592,1,2001,2001
19940839,1,1992,1992
19947368,1,2012,2012
19948267,2,2016,2021
19948668,1,2005,2005
19949417,1,2023,2023
19949612,1,2005,2005
19950796,1,2000,2000
19955660,1,2000,2000
19956273,1,1994,1994
19967504,1,2001,2001
19970605,1,2008,2008
19971425,1,1989,1989
19971479,1,2010,2010
19971584,1,2016,2016
19971806,2,2004,2004
19971937,1,2000,2000
19972983,1,2013,2013
19977467,1,2000,2000
19981930,1,2008,2008
19981948,1,2006,2006
19981961,1,1992,1992
19985423,3,2016,2016
19985664,2,1994,2015
19985868,1,1993,1993
19986283,1,2003,2003
19988926,1,2022,2022
19989128,1,1990,1990
20001966,1,2019,2019
20004713,1,2005,2005
20004798,3,2017,2017
20005098,1,2015,2015
20005151,1,2001,2001
20005830,1,1991,1991
20006735,1,1991,1991
20010754,1,2003,2003
20011018,1,2012,2012
20021898,1,2018,2018
20027967,1,2003,2003
20028016,1,1997,1997
20028111,1,2002,2002
20028290,1,2003,2003
20030273,1,1995,1995
20032049,1,2009,2009
20033602,1,2008,2008
20035017,1,2010,2010
20045329,1,1995,1995
20045354,1,1999,1999
20045648,1,2004,2004
20046207,1,2010,2010
20047328,1,2009,2009
20047410,1,2001,2001
20048513,1,2006,2006
20049578,2,2015,2015
20050203,2,2002,2012
20050374,1,2012,2012
20050442,2,2001,2018
20050700,1,2011,2011
20051197,1,2008,2008
20052118,1,2001,2001
20053134,1,2009,2009
20055929,1,1982,1982
20060807,2,2002,2015
20066807,1,2008,2008
20067607,1,1989,1989
20067918,1,2018,2018
20070332,1,1985,1985
20070918,1,2015,2015
20070947,1,2005,2005
20071011,1,1998,1998
20071053,1,2015,2015
20071086,1,1996,1996
20071747,1,1998,1998
20071833,1,2006,2006
20072087,1,2003,2003
20072844,1,1994,1994
20080702,1,2009,2009
20080963,1,1996,1996
20081752,1,1994,1994
20082446,1,2005,2005
20087281,2,2005,2005
20087407,1,1999,1999
20105443,1,2013,2013
20118144,2,2008,2006
20118351,2,2009,2002
20118813,1,1995,1995
20121395,1,1992,1992
20121831,1,1997,1997
20123932,1,2020,2020
20129402,1,1993,1993
20130152,1,1989,1989
20130181,1,2024,2024
20139473,1,1995,1995
20139537,1,2002,2002
20141966,1,2003,2003
20142115,1,2004,2004
20142445,1,2004,2004
20142498,1,1995,1995
20143197,1,1986,1986
20144163,2,2007,2007
20144382,1,2012,2012
20144506,1,1992,1992
20145277,1,1997,1997
20145511,1,2003,2003
20145604,1,1995,1995
20145891,1,2009,2009
20146522,1,2008,2008
20146530,1,2019,2019
20146544,2,2001,1997
20146588,1,2004,2004
20148053,1,2018,2018
20155170,1,2004,2004
20169046,2,2016,2012
20177465,1,1987,1987
20182466,1,2009,2009
20182479,1,2009,2009
20187431,1,2010,2010
20188265,1,2010,2010
20188388,1,1991,1991
20188816,1,2018,2018
20195314,2,2021,2014
20201557,1,2011,2011
20204527,1,1993,1993
20294969,1,2019,2019
20294978,2,2020,2015
20295135,1,1994,1994
20295226,1,1988,1988
20300806,1,1997,1997
20304364,1,2000,2000
20307400,1,1994,1994
20307723,1,2021,2021
20308687,1,2015,2015
20309835,2,1994,1994
20316944,1,1999,1999
20323189,1,2011,2011
20323229,1,2001,2001
20327174,1,2014,2014
20328840,1,2017,2017
20328920,1,2015,2015
20328981,1,2018,2018
20329030,1,2006,2006
20329297,3,2000,1997
20329654,1,1997,1997
20338131,1,2005,2005
20343354,1,2000,2000
20344360,3,2012,1991
20344408,1,2005,2005
20344458,1,1993,1993
20344712,2,1993,1993
20344760,1,2000,2000
20344812,2,2017,2007
20344842,1,1993,1993
20344861,1,2008,2008
20344913,1,2005,2005
20345013,1,2005,2005
20345055,1,1996,1996
20345068,1,2008,2008
20345148,1,2003,2003
20345180,1,2011,2011
20345225,1,2007,2007
20345265,1,2005,2005
20345284,1,2020,2020
20345322,2,2006,1999
20345337,1,1990,1990
20345360,1,2021,2021
20345381,1,1996,1996
20345467,1,1993,1993
20347612,1,2008,2008
20348785,1,1994,1994
20353094,1,1991,1991
20353250,1,1999,1999
20354898,1,2018,2018
20358087,1,2015,2015
20367046,1,1985,1985
20367054,1,1992,1992
20370970,1,2024,2024
20371269,1,2010,2010
20371304,1,1993,1993
20371479,1,2015,2015
20372284,1,2009,2009
20375313,2,2004,2004
20377377,1,2000,2000
20377392,1,1999,1999
20377411,1,1998,1998
20377464,1,2007,2007
20377545,1,1999,1999
20377587,1,2002,2002
20377600,1,1995,1995
20377643,1,2000,2000
20377734,1,2001,2001
20377751,1,1995,1995
20377785,2,1995,1995
20377865,1,1998,1998
20377896,1,2016,2016
20385311,2,2008,2008
20387044,1,2008,2008
20391698,1,2016,2016
20391701,2,2009,2009
20391969,2,2017,2017
20391975,1,2015,2015
20391978,1,1999,1999
20391990,1,1984,1984
20392001,1,2019,2019
20392030,1,2018,2018
20392058,1,1988,1988
20392062,4,1993,1980
20392843,1,1989,1989
20393934,1,1997,1997
20396941,1,1987,1987
20397002,1,2014,2014
20397021,1,2015,2015
20402702,1,2006,2006
20412305,1,2016,2016
20416465,1,2013,2013
20416531,1,1996,1996
20418132,1,1998,1998
20419209,1,1999,1999
20420065,1,2011,2011
20420408,1,1999,1999
20421352,1,1996,1996
20433761,1,2002,2002
20433786,2,2010,2006
20436425,1,2013,2013
20439836,1,1989,1989
20440729,2,2010,2010
20449401,1,2007,2007
20450292,1,1994,1994
20451311,1,2014,2014
20451552,1,2012,2012
20452137,1,2004,2004
20452375,1,2011,2011
20454552,1,2001,2001
20454986,1,1995,1995
20455706,2,2016,2001
20456907,1,2003,2003
20457314,1,2014,2014
20457380,1,2009,2009
20457559,1,2006,2006
20458050,1,2008,2008
20459576,1,2012,2012
20459609,1,2023,2023
20459648,1,2018,2018
20459694,1,2012,2012
20461506,1,2009,2009
20461811,1,2005,2005
20463492,1,2018,2018
20464823,1,2011,2011
20468479,1,1990,1990
20471482,2,1993,1993
20475215,1,1998,1998
20475274,1,2004,2004
20475483,1,1990,1990
20475691,1,2001,2001
20476003,1,2010,2010
20476120,1,2007,2007
20477291,1,2004,2004
20478570,1,2011,2011
20479612,1,2010,2010
20486745,1,1991,1991
20486767,1,2003,2003
20486799,2,1999,1999
20488463,1,2010,2010
20492347,1,2000,2000
20493209,1,2007,2007
20495935,1,2004,2004
20496678,1,2004,2004
20496744,1,2009,2009
20502491,1,2009,2009
20503708,1,1991,1991
20503756,2,2004,2004
20503828,1,2003,2003
20504311,1,2006,2006
20504489,1,2002,2002
20504798,1,2012,2012
20505716,1,2010,2010
20505802,1,1995,1995
20507652,1,1985,1985
20508281,1,1986,1986
20508414,1,1994,1994
20508550,1,2010,2010
20508621,2,2013,2013
20509111,1,2003,2003
20509246,1,1990,1990
20510968,1,2013,2013
20511945,1,2002,2002
20512028,1,1989,1989
20512153,1,2004,2004
20512582,2,2001,1998
20514158,1,1999,1999
20514675,1,2016,2016
20514769,1,2015,2015
20514907,1,2000,2000
20520379,1,2002,2002
20520775,1,2016,2016
20520849,3,2017,1999
20521189,1,1997,1997
20521236,1,1992,1992
20521437,1,2007,2007
20521587,1,2004,2004
20521836,1,2016,2016
20521859,1,2006,2006
20521893,1,2008,2008
20525076,2,2008,1999
20525263,2,2020,2014
20526707,1,1994,1994
20528321,1,2009,2009
20528343,1,2017,2017
20528406,2,1985,1985
20529529,2,2021,1990
20529617,1,1995,1995
20530718,1,1989,1989
20530934,1,2004,2004
20531192,1,1990,1990
20531269,1,1997,1997
20531283,1,2012,2012
20531482,1,1999,1999
20531628,1,1999,1999
20537585,1,1991,1991
20539417,1,1997,1997
20540001,1,2007,2007
20540030,1,2012,2012
20540065,1,2017,2017
20541120,1,2013,2013
20541291,1,2002,2002
20542867,1,2001,2001
20544458,2,2009,2002
20544868,1,2011,2011
20544937,1,2009,2009
20545549,1,2017,2017
20548199,1,2016,2016
20549779,2,2016,2008
20549962,1,2003,2003
20549979,1,2005,2005
20549989,1,1997,1997
20549994,1,2018,2018
20550020,1,2002,2002
20550190,1,2013,2013
20554895,1,1986,1986
20554956,1,2005,2005
20555517,1,2008,2008
20556023,1,1993,1993
20556025,1,1998,1998
20556058,1,2013,2013
20559010,2,2017,2015
20559373,1,1998,1998
20560541,3,2021,2016
20563064,1,1984,1984
20563069,1,1991,1991
20563643,1,2012,2012
20564055,1,1976,1976
20566412,2,2024,2012
20566445,4,2024,2012
20566768,1,2015,2015
20566769,1,2013,2013
20567586,1,2016,2016
20570143,1,1998,1998
20571369,1,1996,1996
20571376,1,2013,2013
20571380,1,1992,1992
20572230,1,2008,2008
20572295,1,2000,2000
20573268,2,2001,2001
20574325,1,2008,2008
20575845,1,1995,1995
20576672,1,2008,2008
20578839,1,2014,2014
20579903,1,2005,2005
20580238,1,2019,2019
20580866,1,2011,2011
20581181,1,2005,2005
20581247,1,2007,2007
20581319,1,1989,1989
20581920,1,2012,2012
20581967,1,1994,1994
20582976,1,1981,1981
20583145,1,2005,2005
20583550,1,2013,2013
20583797,1,2009,2009
20590082,1,2013,2013
20590150,1,1994,1994
20591052,1,1992,1992
20591701,1,2009,2009
20592195,1,2002,2002
20592217,1,1991,1991
20594574,1,2017,2017
20594609,2,2006,2006
20594733,1,1993,1993
20595212,1,2009,2009
20595377,1,2016,2016
20595542,1,1995,1995
20595652,1,1991,1991
20595934,1,1989,1989
20596087,1,2014,2014
20596373,1,2008,2008
20597667,2,2017,2017
20597916,1,1987,1987
20597936,1,2012,2012
20604188,1,2006,2006
20608463,2,2010,2010
20608469,1,2022,2022
20608501,1,1999,1999
20608661,1,2021,2021
20608675,1,1991,1991
20608703,2,1998,1998
20608782,1,1996,1996
20608822,1,2003,2003
20615516,1,2018,2018
20615656,1,2020,2020
20615853,1,1998,1998
20615878,1,2016,2016
20616174,1,2002,2002
20616470,1,2006,2006
20616780,1,2015,2015
20616892,1,1986,1986
20617331,1,2010,2010
20626946,1,1981,1981
20626958,1,2000,2000
20626965,1,1998,1998
20627150,1,2015,2015
20627180,1,1996,1996
20627914,1,2010,2010
20628882,1,2007,2007
20633647,1,2022,2022
20633883,1,2001,2001
20637808,1,2001,2001
20638824,2,2008,2004
20638987,1,2004,2004
20639038,1,2003,2003
20639629,1,2009,2009
20639687,1,1999,1999
20639825,1,2002,2002
20639930,1,2022,2022
20643473,2,2008,2006
20643878,1,2010,2010
20656066,1,2017,2017
20656101,1,2006,2006
20658859,3,1993,1993
20659148,1,2007,2007
20659154,1,2013,2013
20659333,1,2006,2006
20661691,2,2016,2016
20671072,1,2001,2001
20673584,1,2003,2003
20682868,1,2004,2004
20682945,1,2003,2003
20682998,1,2017,2017
20683036,1,2025,2025
20683092,1,2021,2021
20683195,1,2010,2010
20683222,2,2017,2012
20683281,1,2005,2005
20683402,2,2008,2005
20683425,1,2010,2010
20683453,1,2018,2018
20683547,1,2005,2005
20683659,1,2004,2004
20683732,1,2009,2009
20685277,1,2014,2014
20685528,1,2012,2012
20687311,1,1986,1986
20687631,1,2008,2008
20690010,1,2013,2013
20690294,1,2007,2007
20690503,1,2004,2004
20691335,1,2024,2024
20697535,1,2011,2011
20698497,2,2020,2020
20699825,3,2008,2008
20700117,2,2012,2007
20701312,1,1991,1991
20701388,1,2017,2017
20701814,1,2005,2005
20705126,1,2003,2003
20705677,1,2013,2013
20705950,1,2008,2008
20705979,1,1990,1990
20706012,2,2020,2020
20708155,1,1984,1984
20708161,2,2005,2005
20708715,1,2019,2019
20709161,1,1994,1994
20712679,1,1996,1996
20712970,1,1986,1986
20716307,2,2012,2015
20717026,1,2002,2002
20717136,1,2008,2008
20720073,1,1994,1994
20720118,1,2001,2001
20720135,1,2015,2015
20720176,1,2012,2012
20720195,1,1989,1989
20721186,1,2014,2014
20723158,2,2001,2001
20723742,1,2008,2008
20724332,1,2003,2003
20724885,2,2020,2020
20725061,1,1991,1991
20725259,1,2016,2016
20725732,2,2012,2012
20727625,1,2003,2003
20731123,1,1993,1993
20733790,4,2015,2015
20733936,1,2004,2004
20737328,1,2001,2001
20739052,1,2011,2011
20739593,1,2006,2006
20739641,2,2000,1997
20739789,1,2007,2007
20739907,1,2009,2009
20740085,5,2018,2005
20740109,2,2008,2004
20740424,1,2013,2013
20740946,2,2008,2000
20742699,1,2011,2011
20747266,1,1999,1999
20747413,1,2007,2007
20748448,1,2010,2010
20750850,4,1997,1997
20752284,1,2014,2014
20756066,1,2016,2016
20758204,1,2016,2016
20759693,1,2004,2004
20759700,1,2014,2014
20760159,1,2017,2017
20760947,1,2015,2015
20762560,1,2013,2013
20772005,3,2018,2018
20775078,1,2014,2014
20785118,1,1995,1995
20785642,2,2014,2007
20789037,1,1993,1993
20789072,2,2024,2016
20789242,1,2018,2018
20789244,1,1991,1991
20794617,2,2004,2004
20796588,1,2014,2014
20796589,1,1997,1997
20796590,1,1998,1998
20796591,1,2017,2017
20796593,1,2011,2011
20796594,1,2002,2002
20796596,1,1984,1984
20796597,1,2008,2008
20796598,1,1996,1996
20796599,1,2002,2002
20796600,1,2013,2013
20796601,1,2002,2002
20796602,2,2011,2011
20796604,1,2008,2008
20796607,1,1993,1993
20796609,1,2016,2016
20796614,1,2002,2002
20796617,2,2017,2013
20796619,2,2016,2009
20796622,1,2014,2014
20796623,2,2001,2001
20796624,1,2013,2013
20796626,1,2014,2014
20796627,1,1984,1984
20796628,2,2007,2007
20796630,1,2005,2005
20796636,1,2002,2002
20796638,1,1991,1991
20796642,1,1996,1996
20797424,3,2002,1999
20797425,1,1991,1991
20797426,1,2022,2022
20797427,1,2008,2008
20797429,3,1992,1992
20797430,1,2006,2006
20797433,3,2008,1983
20797434,1,1996,1996
20797435,1,2003,2003
20797436,2,2019,2019
20797437,1,2015,2015
20797438,3,2021,1991
20797439,2,2011,2011
20797440,1,1997,1997
20797443,1,2001,2001
20797444,1,1993,1993
20797445,1,2018,2018
20797446,1,2015,2015
20797447,1,2011,2011
20797448,1,2018,2018
20797449,2,2016,2007
20797450,2,2005,2005
20797451,1,1998,1998
20797452,2,2019,2005
20797453,3,2010,2010
20797454,1,2000,2000
20797455,1,2007,2007
20797457,1,2012,2012
20797459,2,1988,1988
20797460,1,1989,1989
20797461,1,2003,2003
20797463,1,2010,2010
20797465,1,2014,2014
20797466,1,2020,2020
20797467,1,2020,2020
20797468,1,2001,2001
20797469,1,2015,2015
20797470,1,2005,2005
20797471,2,1995,1995
