CandidateId,Period,len
12948567,217,4
12948624,49,2
12949514,131,4
12951627,127,2
12954065,81,1
12954300,173,1
12954413,295,2
12955017,182,3
12955358,31,1
12955508,104,2
12955560,344,6
12961831,237,1
12963268,48,1
12964092,31,1
12964154,3,1
12964887,51,1
12968258,104,1
12968591,168,3
12968771,329,3
12968800,476,8
12969227,85,3
12969922,30,2
12970113,280,8
12970721,37,1
12970952,225,5
12970957,193,1
12970986,46,1
12973259,294,3
12973625,74,3
12979154,63,4
12979401,273,1
12982305,46,1
12982384,92,1
12983028,271,1
12983474,176,2
12983562,120,3
12984348,325,3
12984880,65,1
12985602,230,3
12985653,75,3
12985867,121,3
12986127,195,3
12986282,171,2
12986331,51,3
12986358,89,3
12986602,127,1
12986624,180,1
12987121,44,1
12987176,103,4
12987709,74,1
12987741,192,2
12987980,66,1
12988115,97,1
12988157,140,1
12988409,139,7
12989444,63,1
12990737,26,5
12991167,33,2
12992848,36,2
12995480,19,1
12996399,124,1
12996434,17,1
12996481,154,4
12997343,92,5
12997708,72,1
12998646,159,9
12998740,198,3
12998783,77,2
12999183,461,1
12999712,105,1
12999786,137,2
13000751,11,2
13001089,77,2
13001620,72,1
13002441,146,1
13002780,102,1
13002842,235,1
13002858,150,1
13002980,215,1
13003144,103,3
13003245,51,2
13003627,57,1
13003644,150,4
13003813,127,1
13008530,73,1
13010690,37,1
13010859,5,1
13012012,45,2
13013279,164,6
13013387,129,1
13013516,48,2
13013609,164,2
13013644,62,2
13013809,39,2
13013964,15,1
13014075,54,1
13014419,9,1
13014873,57,1
13014951,161,4
13015107,145,2
13015896,35,1
13016027,67,4
13016163,72,1
13016378,58,1
13016412,207,1
13016422,1,1
13016460,115,1
13017028,74,1
13017267,69,1
13017295,145,1
13017427,78,1
13017477,117,1
13017480,87,1
13017663,105,3
13020714,123,2
13020738,150,1
13020809,232,1
13021205,47,1
13025447,42,1
13026743,291,6
13026972,166,1
13027045,160,1
13029311,46,1
13029536,234,2
13031814,120,3
13032206,54,2
13032753,40,3
13032772,85,4
13035193,86,1
13035282,65,1
13035887,24,1
13036648,4,1
13037231,33,1
13037330,51,1
13037499,61,3
13037741,155,3
13037894,160,7
13038238,113,4
13038382,68,6
13038441,154,2
13038467,346,6
13038818,325,8
13038862,65,3
13039047,216,6
13039085,180,4
13039225,228,4
13039318,214,5
13043067,34,1
13043219,160,1
13043307,72,7
13043760,325,5
13044074,316,9
13044230,50,2
13044278,229,1
13044489,332,4
13044795,37,5
13044839,66,1
13044949,377,7
13044993,108,7
13045109,30,1
13045475,103,1
13045505,17,2
13045545,44,1
13045579,62,1
13045756,127,4
13045874,83,2
13045913,94,1
13045958,18,1
13046074,249,1
13046112,229,1
13047394,171,1
13047972,124,1
13049286,50,2
13049473,231,9
13049516,13,1
13049553,80,8
13049837,160,6
13049848,79,4
13049876,187,1
13050408,378,2
13059452,217,4
13061542,286,4
13061929,30,1
13063844,68,11
13063939,40,3
13064104,25,1
13066370,256,8
13066476,243,3
13071369,164,1
13076619,147,10
13085286,181,1
13085619,245,5
13089579,1888,47
13091385,30,1
13091407,39,1
13091528,42,1
13092463,35,2
13094523,178,3
13095436,71,3
13096209,26,2
13097166,279,9
13101251,16,1
13101300,4,1
13101315,83,2
13101991,4,1
13102180,145,1
13104438,114,3
13104548,30,1
13104624,112,2
13104849,199,6
13105191,153,2
13105331,142,4
13105935,47,4
13106138,172,4
13106503,518,8
13106604,125,3
13106606,159,1
13107037,125,4
13108638,69,2
13108987,25,1
13109101,79,1
13109574,123,3
13109632,49,3
13110395,78,1
13114153,147,2
13114162,44,3
13114685,126,1
13115253,155,1
13116412,367,13
13116432,117,1
13116578,168,4
13116656,267,3
13116958,184,4
13117150,271,1
13119406,183,4
13119528,69,5
13119576,110,2
13119663,129,1
13119703,49,3
13119752,158,6
13119822,94,4
13119833,42,1
13120492,139,1
13120612,136,2
13120637,69,1
13120681,119,4
13120905,249,2
13120947,127,4
13120948,80,9
13121236,70,5
13121305,124,6
13121363,17,5
13122239,198,2
13123227,321,1
13123810,141,3
13130008,375,14
13131952,292,4
13132199,86,2
13132538,334,5
13136918,47,3
13137512,184,1
13141853,29,1
13141866,344,1
13142806,99,1
13143179,97,4
13143201,65,2
13144579,136,1
13144850,80,4
13146143,14,1
13146203,33,1
13153562,73,5
13154347,219,5
13154873,117,1
13155905,108,6
13159251,77,2
13163582,64,2
13164388,142,1
13164524,1,1
13168216,71,5
13169847,180,5
13170116,151,1
13176299,110,1
13188606,81,1
13189015,61,3
13204336,192,5
13206198,214,5
13206607,78,2
13210422,70,1
13210465,207,3
13216466,63,2
13222780,118,2
13223792,176,1
13224340,104,2
13224656,247,4
13238148,412,4
13241751,69,2
13243932,174,3
13251646,162,4
13253164,156,6
13253180,94,3
13253214,90,1
13253235,51,4
13253448,209,1
13253631,107,1
13253699,94,2
13255091,317,6
13255225,68,1
13255369,44,1
13255423,74,1
13255542,230,7
13255913,180,3
13257198,196,1
13258298,113,3
13264217,239,1
13264222,185,6
13264224,239,8
13274969,1,1
13275911,79,3
13284363,206,9
13285128,213,4
13286654,150,1
13289193,19,1
13293088,182,6
13301070,215,2
13301839,30,2
13316641,26,1
13322118,177,1
13326305,76,5
13326307,33,1
13343845,53,1
13344051,181,1
13345986,494,11
13346137,174,7
13346261,102,4
13347351,182,1
13348099,144,5
13349074,201,1
13349116,47,3
13349329,175,4
13349684,114,3
13349903,136,3
13350352,173,8
13352712,23,1
13352906,119,3
13353189,63,1
13357780,29,1
13363684,150,4
13372780,151,1
13372940,174,5
13375639,41,1
13375850,259,1
13376410,248,1
13376511,175,3
13376570,124,1
13376597,191,1
13376703,273,1
13376794,143,1
13376890,104,4
13377022,111,2
13377295,258,1
13377353,283,4
13377817,87,5
13377880,154,1
13378039,363,2
13378157,107,1
13381724,110,3
13383743,112,1
13389304,343,2
13394231,199,4
13397003,60,1
13403917,138,7
13406282,74,4
13406330,80,2
13408270,141,7
13409931,305,2
13417886,244,9
13421539,54,1
13423033,167,5
13423517,85,1
13424153,89,2
13448873,242,1
13448890,115,1
13452287,99,4
13457697,118,5
13461704,127,3
13466553,795,25
13469699,343,6
13481813,84,4
13481902,72,2
13485054,130,2
13485070,99,1
13485158,305,1
13485179,101,1
13485253,10,1
13485515,179,4
13485580,50,1
13485783,168,4
13485963,93,4
13485981,104,2
13486048,163,4
13486169,45,1
13502922,107,6
13503190,130,4
13505660,268,2
13505918,15,2
13534227,379,1
13536128,166,5
13539654,22,4
13539655,415,3
13540922,123,1
13540926,70,1
13540932,140,1
13543489,224,1
13543499,278,4
13543506,104,1
13543514,324,1
13555342,213,1
13555371,145,1
13558564,105,3
13558831,92,1
13568864,68,1
13568879,48,6
13573414,171,2
13573639,173,1
13573812,306,3
13573886,266,2
13573965,253,1
13574084,145,1
13574141,291,1
13574504,261,3
13574710,232,1
13574769,141,1
13574781,289,1
13574810,174,1
13765048,665,3
13770507,60,1
13788434,157,4
13788458,45,1
13789072,24,1
13789097,88,1
13789117,140,1
13789132,173,1
13789148,202,6
13789322,102,6
13796138,41,1
13799574,186,4
13799751,99,6
13800779,101,5
13803328,219,8
13804785,101,4
13804900,51,1
13805052,84,4
13805151,88,1
13978626,33,1
14113170,65,1
14115000,2,1
14148574,103,1
14217318,64,1
14605230,89,1
14628875,236,4
14898051,230,6
14899266,76,3
14966090,60,4
15021502,27,1
15050855,40,3
15081370,111,7
15081717,160,1
15093036,65,1
15093857,94,2
15094448,184,1
15134653,271,2
15135208,105,1
15135210,36,1
15135884,148,1
15135890,138,2
15135902,132,4
15135909,183,1
15135926,136,1
15138808,174,10
15146480,61,3
15147234,68,1
15148195,40,1
15150298,132,8
15154895,115,3
15154913,154,5
15154934,53,2
15154988,65,1
15157482,61,6
15157874,176,1
15157928,64,2
15161357,353,4
15161472,313,3
15163137,217,5
15171027,34,2
15173795,99,3
15173823,129,3
15176950,31,1
15176992,164,3
15187428,29,4
15192126,183,1
15192393,195,4
15195322,119,3
15195335,129,1
15195361,116,1
15195392,47,1
15195408,157,1
15195451,67,1
15208797,92,1
15217804,18,2
15218144,178,7
15218189,31,1
15223585,23,1
15233178,66,1
15247152,141,1
15250850,137,3
15253413,103,4
15262888,37,1
15268278,14,1
15269332,94,5
15269385,131,4
15272876,382,5
15272882,74,5
15283152,61,2
15330923,43,1
15404822,74,6
15409410,233,4
15413080,117,8
15425485,282,2
15457511,84,3
15460641,106,3
15473687,78,5
15502805,256,2
15508035,76,2
15554658,36,1
15561383,173,5
15596869,147,3
15597229,20,2
15598154,172,3
15601170,151,1
15601289,73,3
15601416,46,1
15601438,249,1
15601451,134,1
15608979,258,2
15609065,136,10
15609072,227,4
15609120,39,1
15612060,192,11
15616729,206,2
15617078,180,9
15617187,289,3
15624250,72,2
15626809,21435,75
15631685,90,2
15631707,47,1
15631769,20,1
15631827,38,1
15631862,24,1
15631995,54,2
15633722,136,1
15633742,62,1
15633758,187,5
15633766,37,2
15633782,37,2
15633799,201,1
15633966,46,1
15634041,283,1
15634063,375,3
15634102,37,1
15634162,133,5
15634171,36,1
15634205,199,3
15634234,257,1
15634251,179,3
15634261,150,3
15634967,85,1
15634977,410,1
15634981,223,5
15635041,282,2
15635049,208,1
15635073,286,1
15635096,140,1
15635101,139,1
15635104,92,3
15635110,23,1
15635152,34,1
15635159,47,1
15635161,120,2
15635167,141,1
15635278,163,3
15635284,139,1
15637255,158,6
15638113,245,3
15640395,183,3
15644423,61,1
15644607,25,1
15644705,156,2
15646039,20,1
15651546,103,1
15651559,174,3
15656005,145,6
15658742,224,4
15658923,179,1
15659001,89,4
15659231,286,10
15659985,110,1
15668771,74,3
15668968,107,2
15668983,84,3
15669596,180,5
15669620,70,1
15670297,50,1
15670300,157,1
15670438,221,3
15670484,150,6
15670605,17,1
15670841,146,3
15670860,37,1
15670877,87,4
15670894,114,1
15670913,64,6
15671129,222,2
15671142,55,1
15671161,107,3
15671336,135,4
15671908,177,1
15672175,64,1
15672181,389,1
15672190,104,1
15673508,85,2
15673604,39,1
15680556,236,11
15681548,73,1
15681958,76,3
15683004,190,3
15691538,25,2
15695560,235,6
15695784,239,11
15699758,153,3
15700274,174,6
15702235,184,3
15702309,47,1
15702630,158,2
15702648,284,4
15702672,81,5
15702699,125,3
15702715,23,1
15702726,48,1
15704477,51,3
15705424,83,7
15706732,55,5
15711830,66,2
15711850,93,2
15711871,46,1
15711893,80,1
15711942,46,2
15711968,168,6
15711988,126,4
15712012,127,6
15712026,97,6
15712055,139,4
15712079,159,10
15712111,129,2
15712210,153,1
15712225,106,5
15712770,156,2
15713028,74,3
15714984,490,4
15717435,88,2
15717524,90,5
15717536,407,4
15717541,436,4
15717788,354,5
15727172,42,2
15727688,319,2
15728633,121,1
15728820,139,4
15744058,104,2
15804055,19,1
16147210,69,2
16358467,35,3
16359172,91,1
16359336,119,1
16360620,215,1
16361901,74,1
16362098,14,2
16362224,64,1
16364155,150,1
16368447,213,6
16368502,84,2
16368520,78,1
16368539,140,4
16368609,220,7
16368625,81,4
16368748,129,3
16368753,28,2
16368765,95,2
16368786,324,8
16368805,95,2
16369041,206,6
16375250,54,2
16376008,24,1
16377732,40,4
16472162,15,2
16476291,35,1
16482817,191,3
16483676,206,5
16483709,123,2
16483726,97,5
16487851,129,11
16489658,74,3
16492873,266,1
16492919,114,2
16495567,75,1
16497792,126,1
16500840,33,2
16500879,151,5
16500905,45,3
16500932,55,3
16500963,56,3
16500986,140,7
16501010,168,5
16501028,104,2
16501066,58,2
16501079,99,1
16501126,206,3
16501153,122,2
16501171,36,1
16501202,182,1
16501220,162,4
16501254,125,6
16501477,206,10
16501557,81,1
16501574,181,1
16501632,144,1
16501657,89,6
16502033,100,3
16502049,141,7
16502068,133,2
16502154,137,3
16502175,103,1
16506638,54,1
16507030,67,1
16513340,184,2
16513343,64,1
16513358,76,4
16513508,92,7
16519232,56,1
16520199,274,4
16520293,132,6
16520357,211,6
16521417,162,9
16521520,71,1
16524556,143,1
16530419,230,1
16530541,93,1
16530910,40,3
16534676,11,1
16534915,216,1
16535428,82,4
16536758,3,2
16536961,215,7
16543085,180,6
16543100,109,2
16543122,141,4
16543134,72,3
16543160,127,3
16543169,138,1
16543176,203,4
16543183,96,2
16543191,165,1
16543199,100,2
16543206,102,5
16543213,215,3
16547651,100,6
16548511,70,2
16550633,56,2
16552575,101,1
16552678,105,1
16552747,50,4
16552776,189,1
16553292,174,1
16553507,83,1
16553642,392,1
16553670,391,2
16553879,151,1
16553929,51,1
16553941,84,5
16554014,126,1
16554061,53,4
16554107,102,1
16554136,118,10
16554185,165,3
16554299,31,1
16568580,67,1
16568854,319,1
16573801,87,3
16573841,65,3
16574219,14,1
16578165,146,4
16578618,64,5
16582403,254,3
16586515,82,5
16587197,184,1
16587205,242,4
16587206,86,2
16587211,39,1
16587222,444,1
16588417,187,8
16597747,98,4
16598044,123,1
16602387,150,1
16602390,79,3
16603100,175,1
16609941,80,3
16612557,315,3
16613600,125,6
16615591,129,11
16621226,55,1
16622180,11,1
16622287,204,3
16622654,198,5
16623338,350,1
16623492,148,8
16623500,69,2
16623583,126,5
16625663,178,2
16629579,11,3
16630373,260,10
16631942,76,5
16635489,108,2
16636417,9,1
16636661,66,4
16637701,298,5
16641109,142,2
16643275,29,1
16645545,120,4
16649978,80,2
16654766,270,8
16660987,252,4
16660996,96,2
16661002,265,5
16664971,101,1
16665320,8,1
16670112,7,2
16670273,139,5
16671300,39,1
16671526,45,6
16672542,118,4
16681753,105,6
16681943,80,1
16683966,279,1
16693087,29,1
16693153,7,1
16693218,149,3
16693981,44,2
16706619,18,1
16706620,12,1
16706622,163,4
16707753,200,5
16707832,133,5
16707937,61,1
16707984,212,5
16711948,136,4
16714204,172,6
16718616,246,7
16718887,178,4
16721542,16,1
16722253,162,5
16724367,200,2
16730512,81,6
16739729,115,1
16740260,257,1
16743222,168,9
16746838,38,1
16749697,61,4
16749924,87,1
16750039,433,2
16750165,71,2
16750298,40,6
16753775,41,6
16756238,294,7
16759376,238,2
16762846,67,1
16763005,59,2
16773111,23,2
16781239,139,7
16788149,188,4
16788980,15,1
16790420,226,1
16806996,86,4
16832540,135,12
16832545,225,1
16837455,295,1
16839154,104,2
16839289,141,4
16840518,72,1
16840525,55,1
16841018,269,3
16844998,28,1
16845124,327,4
16852115,125,3
16852807,128,2
16854838,114,3
16869137,130,6
16871584,229,4
16872254,243,3
16882957,224,4
16883081,75,1
16883120,28,3
16883159,161,3
16888726,139,9
16890944,128,5
16890960,42,1
16890978,76,4
16890996,252,6
16891009,244,1
16891026,292,4
16891042,164,4
16891692,212,3
16891928,220,3
16893950,189,4
16899029,154,2
16899834,98,5
16899894,138,3
16903013,94,4
16914129,67,1
16916137,255,6
16924977,24,1
16955374,127,4
16955417,17,1
16955481,78,2
16972549,305,2
16972583,260,3
16972882,292,11
16976549,65,1
16981944,206,8
16987959,271,6
16988076,100,4
16999817,218,4
16999835,58,1
17000905,53,1
17001904,50,3
17001990,18,1
17002969,225,1
17003042,115,4
17004079,225,4
17019640,230,3
17019977,229,2
17021982,131,3
17023597,339,18
17031793,27,1
17033284,37,1
17034496,133,3
17055086,150,2
17060571,243,2
17060599,39,8
17060654,182,2
17060716,69,6
17060749,398,4
17060791,524,1
17060845,242,1
17060857,13,1
17060877,11,1
17060892,265,2
17060918,103,3
17060953,49,1
17063033,21,1
17082324,185,2
17082400,59,1
17082883,153,3
17212163,57,3
17212264,166,2
17214201,49,1
17214857,282,1
17215155,75,1
17215232,105,5
17215361,266,2
17222234,54,1
17224227,25,1
17230537,116,6
17230584,97,3
17230633,88,3
17230663,243,4
17232122,183,1
17233629,195,2
17236477,121,1
17239663,262,3
17242685,203,1
17245231,196,10
17245562,86,1
17251047,420,4
17252683,138,6
17252855,185,2
17254087,188,6
17269707,374,8
17275766,266,14
17276366,75,3
17276453,190,2
17276531,65,1
17278400,185,1
17295320,48,1
17300053,134,2
17300737,77,1
17300850,163,1
17301866,39,1
17302791,113,1
17320976,144,7
17320990,72,2
17321012,237,5
17321023,282,1
17321026,419,8
17321029,290,6
17321038,99,3
17321047,162,2
17321051,49,1
17321062,139,5
17321084,128,1
17321093,231,12
17321212,174,1
17323424,34,4
17323488,125,2
17323520,30,1
17323665,16,1
17323747,70,1
17323789,146,3
17323968,239,3
17324012,124,1
17324034,119,5
17324493,156,7
17324875,60,6
17325026,187,6
17325150,73,1
17325986,149,8
17326006,223,2
17326030,402,9
17326039,153,10
17326057,116,1
17326098,172,2
17326112,42,3
17326156,13,3
17326168,177,4
17326191,158,6
17326201,124,6
17326223,131,4
17326233,71,5
17326258,206,2
17327628,153,2
17328802,178,3
17329296,197,1
17329450,113,3
17330107,234,4
17332606,162,1
17354191,119,3
17354275,38,3
17357710,53,1
17358076,1052,4
17358207,161,1
17363592,120,4
17363630,246,6
17363649,135,1
17363666,125,5
17365362,221,4
17365561,228,3
17365713,210,5
17366036,276,5
17373188,168,1
17373210,87,5
17373234,199,11
17373261,61,1
17373288,59,3
17373371,191,1
17373387,167,4
17373399,182,7
17373496,141,5
17373549,168,5
17374451,106,11
17376389,299,6
17376415,76,2
17376423,124,8
17376468,105,2
17376485,105,3
17376521,130,3
17376588,54,2
17376611,111,9
17379540,226,3
17397304,24,3
17401265,199,1
17403542,27,2
17416917,162,1
17419892,119,4
17420301,239,1
17428884,145,7
17428963,177,1
17428983,6,1
17429031,268,1
17429066,212,4
17437723,112,1
17437832,93,5
17437842,126,2
17440352,82,2
17440564,129,6
17440904,140,6
17440919,162,2
17440927,64,1
17441005,313,14
17441020,115,2
17441046,123,3
17441153,46,2
17445292,239,6
17445706,206,2
17451064,140,9
17459267,166,5
17465147,144,4
17465161,56,2
17465172,70,3
17465470,52,1
17465515,135,3
17465530,140,6
17502699,126,3
17507478,52,1
17514695,287,3
17520120,307,13
17542589,105,1
17542622,51,1
17542647,68,6
17542975,184,8
17543053,90,4
17543066,62,1
17554953,269,5
17555432,236,9
17555585,423,6
17565324,95,3
17568855,173,3
17568856,168,5
17568862,191,5
17568888,348,5
17589549,64,3
17589668,225,5
17600252,31,2
17616248,98,3
17618108,104,1
17618528,207,3
17620781,157,1
17622898,222,9
17623454,70,5
17629754,27,1
17632426,151,4
17652695,336,3
17667733,78,1
17667786,49,1
17667888,90,5
17676097,198,6
17677258,240,1
17677267,80,8
17688885,88,1
17688908,60,1
17688915,110,3
17688940,159,7
17688956,61,1
17688965,109,1
17688983,50,3
17688992,110,2
17689003,62,4
17689013,207,6
17689021,138,1
17689029,152,3
17689040,89,1
17706290,208,1
17708681,109,1
17708693,71,3
17708698,109,1
17708704,253,8
17708714,321,5
17708723,172,1
17708729,82,1
17708733,134,5
17708743,132,1
17708749,50,4
17708756,100,2
17708774,198,5
17708790,106,1
17708796,107,3
17708804,168,2
17708812,50,2
17708819,253,1
17708822,307,1
17708835,36,1
17713619,154,6
17720187,137,2
17720211,173,1
17720233,182,3
18012106,119,1
18020759,356,2
18020761,177,1
18020771,327,3
18054095,177,9
18056032,43,1
18056057,117,1
18056071,88,4
18056079,209,8
18056085,63,1
18056103,27,1
18056134,223,1
18056148,136,2
18056162,421,1
18056186,253,3
18056315,98,2
18056524,52,2
18056630,133,3
18056689,50,1
18056714,147,3
18056739,65,6
18057245,13,1
18057296,120,1
18057364,121,2
18057433,34,1
18057436,154,2
18057466,149,2
18057492,224,13
18057584,78,3
18057690,206,1
18057728,241,9
18057750,160,1
18057826,157,13
18057858,252,3
18057872,91,8
18057900,206,1
18057962,287,6
18057981,140,4
18058130,224,8
18058233,47,2
18159188,101,1
18164108,22,2
18178767,181,1
18179784,83,20
18179888,37,3
18182814,56,1
18197386,112,1
18197459,150,3
18197695,105,3
18197896,185,7
18198083,45,2
18198410,150,11
18198431,15,2
18199227,375,4
18202034,222,6
18204556,55,1
18204613,72,4
18206090,185,1
18206418,51,1
18206669,102,2
18206694,69,2
18208894,44,1
18208925,127,1
18209279,67,1
18209425,12,1
18213504,27,1
18215100,154,9
18303048,123,4
18415294,88,1
18422442,66,3
18423942,108,8
18428659,42,1
18440657,51,1
18447914,5,1
18458354,64,4
18461199,80,1
18462620,114,1
18469134,295,1
18470103,150,3
18476996,148,1
18477647,77,1
18483823,468,9
18484721,73,6
18485485,47,4
18485760,51,3
18488410,48,1
18493114,160,5
18493121,403,11
18493140,282,13
18493157,121,3
18493173,161,1
18493189,130,6
18493576,244,3
18493595,73,3
18493613,36,2
18493686,265,2
18493693,123,4
18493705,312,7
18493724,389,1
18493733,105,2
18493745,147,1
18493749,200,12
18493757,206,7
18493768,152,1
18493880,199,5
18497995,75,1
18497999,217,1
18500993,91,3
18502870,14,2
18503012,7,1
18503343,20,1
18503640,65,2
18504166,274,3
18504410,138,6
18508079,36,1
18514550,44,5
18515846,124,2
18517151,228,6
18521287,64,4
18521377,84,2
18521565,32,1
18523438,52,1
18523705,144,9
18524303,35,1
18533301,97,3
18533373,42,2
18535099,106,4
18535178,166,5
18535337,31,1
18538497,281,3
18540204,22,1
18540372,149,3
18540693,119,10
18540772,45,2
18540866,38,3
18545824,1145,55
18551512,53,3
18551623,163,2
18552561,88,3
18552829,28,1
18553053,172,1
18553467,137,7
18553787,133,2
18554107,97,6
18555242,158,4
18556688,50,1
18558569,44,2
18562349,40,1
18563160,178,5
18563169,188,8
18564527,47,4
18565136,88,2
18568409,143,1
18570465,19,1
18570512,185,6
18574623,154,4
18574716,179,5
18574921,284,5
18575067,77,1
18575733,116,4
18579903,193,10
18580111,53,3
18580254,40,1
18580384,57,1
18580896,120,2
18581034,72,1
18581174,53,3
18581335,91,2
18592081,229,2
18592376,193,10
18592524,202,1
18592732,111,2
18593814,111,2
18594089,265,6
18594861,22,4
18597243,406,6
18602487,81,3
18602511,105,3
18602570,25,1
18602584,31,1
18613279,70,1
18614098,315,3
18614459,165,3
18614484,32,2
18622433,288,4
18624412,236,7
18624451,159,2
18624560,62,1
18624753,259,2
18624940,192,1
18625055,50,4
18627047,480,13
18627389,122,2
18627720,124,1
18627835,113,5
18639075,213,3
18639294,24,2
18643639,63,5
18645989,162,4
18647795,132,4
18656336,75,6
18660652,620,7
18666917,309,1
19183327,62,3
19185538,414,4
19185797,69,1
19186040,109,2
19186400,15,1
19190022,121,3
19190712,167,5
19201138,90,2
19203595,95,1
19207060,132,5
19208749,26,1
19211669,315,3
19211703,312,7
19213441,315,3
19213471,290,4
19213705,282,13
19217291,150,3
19221027,146,6
19227073,47,1
19233965,319,11
19238670,525,2
19238696,297,17
19241360,80,5
19241454,47,1
19241481,83,1
19242209,14,1
19242356,39,3
19245983,47,3
19247695,127,2
19247705,83,3
19250328,343,4
19250478,104,2
19251973,46,5
19259780,84,1
19266912,38,3
19278582,228,7
19278583,67,5
19279167,68,3
19279245,197,8
19279429,166,6
19282358,191,6
19285724,88,1
19285731,197,6
19286126,128,9
19287190,79,6
19288799,45,2
19289044,27,1
19289628,222,6
19290737,498,1
19291284,18,4
19293730,211,2
19293842,158,11
19304203,417,2
19306508,76,4
19306994,43,2
19307746,13,1
19307931,71,6
19308276,251,12
19308278,19,1
19308281,12,1
19311393,447,2
19311401,82,5
19311409,28,1
19312598,334,6
19313272,144,1
19313413,41,1
19317458,69,2
19320702,110,2
19322385,245,3
19324658,284,3
19330097,37,1
19331091,204,1
19331530,187,1
19336614,351,1
19337695,273,1
19338432,19,4
19338500,14,1
19338858,182,3
19339021,120,3
19339667,204,4
19341003,118,3
19345680,255,5
19362028,93,1
19365146,48,1
19365267,65,2
19365311,93,8
19365365,8,1
19365984,22,1
19367407,29,1
19367563,71,6
19374482,357,3
19383192,206,4
19392642,327,2
19420845,33,2
19421040,30,2
19421495,30,2
19421510,73,1
19421633,121,7
19421892,233,1
19422640,32,1
19423978,80,2
19426349,106,7
19428200,25,1
19430437,208,5
19430492,200,1
19430657,256,10
19430818,146,5
19430840,67,4
19430850,130,8
19440359,145,1
19462815,35,1
19462965,439,12
19465479,90,3
19465649,90,4
19467442,37,2
19467481,29,2
19467565,25,5
19474100,86,2
19474597,337,6
19475013,175,6
19475014,171,2
19475020,35,1
19475763,95,2
19476387,51,5
19476797,144,4
19478676,19,1
19479284,99,1
19479377,120,5
19479452,70,4
19479629,39,5
19480098,32,3
19480189,46,2
19496447,99,3
19498336,37,4
19500624,313,10
19504189,26,1
19505788,41,3
19515978,154,1
19517532,222,2
19533178,415,6
19533204,217,7
19533207,317,10
19533224,277,5
19534380,189,4
19534385,288,10
19534656,626,6
19534658,262,1
19534701,299,5
19534811,380,17
19534829,102,4
19534831,101,4
19534858,405,17
19534861,263,9
19534862,180,4
19534872,309,8
19534920,133,1
19534953,415,2
19534996,180,6
19535028,213,5
19535030,247,5
19535034,331,8
19535145,255,2
19535215,144,2
19535217,50,1
19535219,85,1
19535234,93,1
19535354,228,11
19535428,190,4
19535435,224,4
19535456,192,1
19535457,255,2
19535476,247,1
19535524,153,6
19535526,314,7
19535530,193,2
19535564,286,7
19535584,140,1
19535585,195,8
19535586,265,9
19535588,139,4
19535590,120,5
19535591,171,8
19535845,99,6
19535852,618,13
19539624,418,3
19539633,108,7
19539634,219,5
19539650,55,1
19539686,133,8
19539687,342,9
19539689,329,5
19539695,153,5
19539697,267,7
19539700,155,5
19539701,144,1
19539703,40,1
19539716,253,8
19539781,260,2
19539851,132,5
19539852,188,5
19539853,205,2
19539855,106,4
19539856,98,1
19539858,127,1
19539861,87,4
19539881,141,1
19539917,132,6
19539923,60,4
19539925,179,1
19539926,140,4
19539927,296,6
19539928,217,5
19539962,178,3
19539987,294,4
19539990,151,1
19539993,230,2
19539994,287,7
19539995,137,1
19539997,117,2
19539998,48,1
19539999,113,1
19540001,104,4
19540002,57,1
19540003,76,3
19540015,67,3
19540016,195,6
19540017,178,2
19540019,159,2
19540022,430,9
19540040,119,2
19540041,120,4
19540046,170,10
19540048,135,1
19540070,282,5
19540071,173,5
19540072,83,3
19540096,101,2
19540183,351,9
19540184,113,5
19540185,235,4
19540187,118,3
19540189,211,4
19540190,122,4
19540191,153,3
19540202,191,8
19540239,78,1
19540240,108,4
19540241,177,1
19540242,87,1
19540243,161,3
19540259,132,6
19540260,210,8
19540262,142,1
19540264,124,2
19540266,93,1
19540268,172,3
19540269,83,1
19540271,75,2
19540273,175,3
19540276,160,5
19540277,138,2
19540278,151,9
19540279,145,3
19540280,96,4
19540281,82,3
19540283,98,2
19540285,114,3
19540286,138,2
19540288,100,2
19540294,208,7
19540295,156,6
19540297,132,3
19540300,184,4
19540301,413,7
19540307,124,4
19540328,98,4
19540331,129,3
19540333,165,2
19540334,148,3
19540335,241,4
19540336,226,1
19540337,148,1
19540339,221,2
19540340,264,1
19540341,71,3
19540342,181,5
19540347,209,6
19540350,159,2
19540351,235,3
19540352,162,8
19540360,165,2
19540361,130,1
19540362,107,5
19540383,137,2
19540400,186,6
19540423,95,2
19540424,149,4
19540426,117,1
19540427,103,1
19540435,78,1
19540436,120,4
19540438,247,1
19540442,182,6
19540443,231,3
19540447,233,10
19540449,51,1
19540453,149,1
19540458,121,1
19540462,129,2
19540475,177,3
19540480,126,2
19540487,145,1
19540494,91,1
19540495,181,3
19540496,227,3
19540497,100,2
19540500,99,1
19540501,60,2
19540502,91,1
19540503,108,3
19540576,96,3
19540589,185,1
19540595,522,8
19540610,149,1
19540611,64,2
19540612,136,1
19540613,205,6
19540615,150,2
19540616,262,1
19540617,141,2
19540619,80,1
19540620,184,5
19540625,181,6
19540626,197,3
19540630,154,2
19540648,219,1
19540649,133,1
19540652,94,1
19540653,132,1
19540655,48,1
19540671,161,2
19540745,177,2
19540747,250,4
19540748,224,5
19540749,91,2
19540750,251,3
19540756,124,3
19540757,98,1
19540758,206,12
19540759,91,3
19540760,115,2
19540772,73,2
19540776,142,3
